VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,E.V_Type,Electric Range,Base MSRP,Vehicle Location
1G1RB6S5XH,King,Seattle,WA,98125.0,2017,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.304356 47.715668)
5YJSA1E55R,King,Bellevue,WA,98004.0,2024,TESLA,MODEL S,BEV,0.0,0.0,POINT (-122.202397 47.619252)
WBY43AW02R,King,Redmond,WA,98052.0,2024,BMW,I4,BEV,0.0,0.0,POINT (-122.1207376 47.6705374)
3C3CFFGE9F,Kitsap,Port Orchard,WA,98367.0,2015,FIAT,500,BEV,87.0,0.0,POINT (-122.6530052 47.4739066)
5YJRE1A11B,King,Sammamish,WA,98074.0,2011,TESLA,ROADSTER,BEV,245.0,109000.0,POINT (-122.0430602 47.6259676)
2C4RC1S79P,Thurston,Yelm,WA,98597.0,2023,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-122.5715761 46.9095798)
55SWF4HB1H,Clark,Washougal,WA,98671.0,2017,MERCEDES-BENZ,C-CLASS,PHEV,8.0,0.0,POINT (-122.317523 45.595997)
1C4RJYD64R,King,Sammamish,WA,98074.0,2024,JEEP,GRAND CHEROKEE,PHEV,25.0,0.0,POINT (-122.0430602 47.6259676)
KNDCD3LD3N,King,Seattle,WA,98125.0,2022,KIA,NIRO,PHEV,26.0,0.0,POINT (-122.304356 47.715668)
WA1E2AFY3M,King,Seattle,WA,98125.0,2021,AUDI,Q5 E,PHEV,18.0,0.0,POINT (-122.304356 47.715668)
KNDC34LB9P,Thurston,Olympia,WA,98502.0,2023,KIA,EV6,BEV,0.0,0.0,POINT (-122.943445 47.059252)
YV4BR0DL2M,King,Auburn,WA,98092.0,2021,VOLVO,XC60,PHEV,18.0,0.0,POINT (-122.1550193 47.2884536)
4JGDM4EB2P,Yakima,Yakima,WA,98901.0,2023,MERCEDES-BENZ,EQS-CLASS SUV,BEV,0.0,0.0,POINT (-120.4688751 46.6046178)
WAUTPBFF1H,King,Seattle,WA,98133.0,2017,AUDI,A3,PHEV,16.0,0.0,POINT (-122.342434 47.736655)
YV4ER3XL7R,King,Bellevue,WA,98004.0,2024,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.202397 47.619252)
5LMYJ8XY0P,King,Kent,WA,98030.0,2023,LINCOLN,AVIATOR,PHEV,21.0,0.0,POINT (-122.1994204 47.3741045)
2C4RC1N76J,King,Burien,WA,98146.0,2018,CHRYSLER,PACIFICA,PHEV,33.0,0.0,POINT (-122.3551826 47.5000521)
WDC0G5EB7K,King,Kirkland,WA,98033.0,2019,MERCEDES-BENZ,GLC-CLASS,PHEV,10.0,0.0,POINT (-122.1925969 47.676241)
1G1RD6S56H,Clark,Vancouver,WA,98685.0,2017,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.688741 45.711311)
KM8HC3A63R,King,Kent,WA,98031.0,2024,HYUNDAI,KONA ELECTRIC,BEV,0.0,0.0,POINT (-122.201564 47.402358)
7JRBR0FZXM,King,Seattle,WA,98108.0,2021,VOLVO,S60,PHEV,22.0,0.0,POINT (-122.3173531 47.5484673)
JTMAB3FVXR,Clark,Vancouver,WA,98683.0,2024,TOYOTA,RAV4 PRIME,PHEV,42.0,0.0,POINT (-122.515805 45.604689)
YV4BR0DL7J,Clark,Vancouver,WA,98685.0,2018,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.688741 45.711311)
1G1RD6E45D,King,Seattle,WA,98116.0,2013,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.395519 47.572137)
KNDC34LA5R,Snohomish,Mukilteo,WA,98275.0,2024,KIA,EV6,BEV,0.0,0.0,POINT (-122.29943 47.912654)
3FA6P0PU5D,Snohomish,Lake Stevens,WA,98258.0,2013,FORD,FUSION,PHEV,19.0,0.0,POINT (-122.0816912 48.0122934)
KNDRJDLH1N,King,Kent,WA,98031.0,2022,KIA,SORENTO,PHEV,32.0,0.0,POINT (-122.201564 47.402358)
YV4H60CE3R,King,Kirkland,WA,98033.0,2024,VOLVO,XC90,PHEV,32.0,0.0,POINT (-122.1925969 47.676241)
4W5KHNRL6R,King,Bellevue,WA,98005.0,2024,ACURA,ZDX,BEV,0.0,0.0,POINT (-122.167394 47.614119)
LYVBR0DM9K,Kitsap,Bainbridge Island,WA,98110.0,2019,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.5305071 47.6400595)
1N4AZ1BV3P,King,Seattle,WA,98107.0,2023,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.3788863 47.6702397)
WA1L2BFZ3P,King,Kirkland,WA,98033.0,2023,AUDI,Q4,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
3MW39FS07R,King,Bellevue,WA,98004.0,2024,BMW,330E,PHEV,20.0,0.0,POINT (-122.202397 47.619252)
2C4RC1H7XJ,King,Seattle,WA,98112.0,2018,CHRYSLER,PACIFICA,PHEV,33.0,0.0,POINT (-122.300312 47.629782)
WBA8E1C58J,Clark,Vancouver,WA,98685.0,2018,BMW,330E,PHEV,14.0,45600.0,POINT (-122.688741 45.711311)
1G1RF6E4XE,Clark,Brush Prairie,WA,98606.0,2014,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.4767202 45.7381698)
WBA8E1C54G,Kitsap,Bainbridge Island,WA,98110.0,2016,BMW,330E,PHEV,14.0,43700.0,POINT (-122.5305071 47.6400595)
1FADP3R47H,Clark,Vancouver,WA,98662.0,2017,FORD,FOCUS,BEV,100.0,0.0,POINT (-122.579351 45.671668)
KNAGV4LD5H,Jefferson,Port Townsend,WA,98368.0,2017,KIA,OPTIMA,PHEV,29.0,0.0,POINT (-122.7862046 48.1129794)
50EA1PFA8P,King,Bellevue,WA,98004.0,2023,LUCID,AIR,BEV,0.0,0.0,POINT (-122.202397 47.619252)
1N4BZ1DV3M,King,Seattle,WA,98115.0,2021,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
JA4T5UA90P,King,Burien,WA,98146.0,2023,MITSUBISHI,OUTLANDER,PHEV,38.0,0.0,POINT (-122.3551826 47.5000521)
5YJSA1E49J,Clark,Brush Prairie,WA,98606.0,2018,TESLA,MODEL S,BEV,249.0,0.0,POINT (-122.4767202 45.7381698)
JM3KJEHA7S,Snohomish,Lake Stevens,WA,98258.0,2025,MAZDA,CX-70,PHEV,26.0,0.0,POINT (-122.0816912 48.0122934)
1GYKPTRK7R,King,Bellevue,WA,98004.0,2024,CADILLAC,LYRIQ,BEV,0.0,0.0,POINT (-122.202397 47.619252)
5YJSA1DN0D,King,Kirkland,WA,98034.0,2013,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.2026532 47.7210518)
WP0AA2Y11S,King,Bellevue,WA,98005.0,2025,PORSCHE,TAYCAN,BEV,0.0,0.0,POINT (-122.167394 47.614119)
WA1VABGEXK,King,Newcastle,WA,98059.0,2019,AUDI,E-TRON,BEV,204.0,0.0,POINT (-122.134502 47.492627)
5YJYGDED3M,King,Sammamish,WA,98074.0,2021,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.0430602 47.6259676)
KM8KMDAF8N,Clark,Vancouver,WA,98682.0,2022,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.5286031 45.6686601)
W1N0G5DB8L,King,Seattle,WA,98112.0,2020,MERCEDES-BENZ,GLC-CLASS,PHEV,22.0,0.0,POINT (-122.300312 47.629782)
WBY73AW03R,King,Bellevue,WA,98005.0,2024,BMW,I4,BEV,0.0,0.0,POINT (-122.167394 47.614119)
5YJ3E1EC7M,Clark,Vancouver,WA,98662.0,2021,TESLA,MODEL 3,BEV,0.0,0.0,POINT (-122.579351 45.671668)
1G1FY6S04M,Thurston,Olympia,WA,98501.0,2021,CHEVROLET,BOLT EV,BEV,0.0,0.0,POINT (-122.8733203 47.0133209)
WMZ23BS01P,Kitsap,Poulsbo,WA,98370.0,2023,MINI,COUNTRYMAN,PHEV,17.0,0.0,POINT (-122.6368884 47.7469547)
KM8K33AG1K,Clark,Vancouver,WA,98684.0,2019,HYUNDAI,KONA,BEV,258.0,0.0,POINT (-122.5241377 45.6278995)
KNDJP3AE1H,King,Bellevue,WA,98008.0,2017,KIA,SOUL EV,BEV,93.0,32250.0,POINT (-122.1197677 47.6103472)
KNDCE3LG3K,Kitsap,Kingston,WA,98346.0,2019,KIA,NIRO,BEV,239.0,0.0,POINT (-122.5178351 47.7981436)
5UXKT0C57H,King,Bellevue,WA,98005.0,2017,BMW,X5,PHEV,14.0,0.0,POINT (-122.167394 47.614119)
WBY1Z2C57F,King,Kirkland,WA,98033.0,2015,BMW,I3,BEV,81.0,0.0,POINT (-122.1925969 47.676241)
WVWPP7AU7G,King,Seattle,WA,98118.0,2016,VOLKSWAGEN,E-GOLF,BEV,83.0,0.0,POINT (-122.2753318 47.5411053)
WA132BFZ1P,King,Seattle,WA,98122.0,2023,AUDI,Q4,BEV,0.0,0.0,POINT (-122.3128637 47.6104992)
YV4ED3UK1P,King,Seattle,WA,98125.0,2023,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.304356 47.715668)
JM1DRADB6N,King,Bellevue,WA,98007.0,2022,MAZDA,MX-30,BEV,0.0,0.0,POINT (-122.1436732 47.6157551)
KM8K53AG8N,Cowlitz,Longview,WA,98632.0,2022,HYUNDAI,KONA ELECTRIC,BEV,0.0,0.0,POINT (-122.973463 46.15445)
3FMTK3R46P,King,Seattle,WA,98125.0,2023,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.304356 47.715668)
5YJSA1E48F,King,Kirkland,WA,98033.0,2015,TESLA,MODEL S,BEV,208.0,0.0,POINT (-122.1925969 47.676241)
WMZYU7C5XK,King,Bellevue,WA,98005.0,2019,MINI,COUNTRYMAN,PHEV,12.0,36900.0,POINT (-122.167394 47.614119)
5UXTS1C08L,King,Seattle,WA,98109.0,2020,BMW,X3,PHEV,17.0,0.0,POINT (-122.3441532 47.6305366)
7PDSGABL2P,King,Kirkland,WA,98033.0,2023,RIVIAN,R1S,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
KMHM24AB8R,King,Lake Forest Park,WA,98155.0,2024,HYUNDAI,IONIQ 6,BEV,0.0,0.0,POINT (-122.301507 47.761784)
3FA6P0PU2G,King,Seattle,WA,98101.0,2016,FORD,FUSION,PHEV,19.0,0.0,POINT (-122.3340795 47.6099315)
2C4RC1S70P,King,Shoreline,WA,98155.0,2023,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-122.301507 47.761784)
WA1G2BFZ1N,King,Seattle,WA,98144.0,2022,AUDI,Q4,BEV,0.0,0.0,POINT (-122.3016563 47.5858977)
3FMTK3S5XP,King,Renton,WA,98058.0,2023,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.1476337 47.4438471)
KM8KN4DEXR,Thurston,Olympia,WA,98501.0,2024,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.8733203 47.0133209)
WA15AAGE1R,King,Kirkland,WA,98033.0,2024,AUDI,Q8,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
1V2BMPE82P,King,Kirkland,WA,98033.0,2023,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
YV4BR0DK6L,King,Seattle,WA,98103.0,2020,VOLVO,XC60,PHEV,18.0,0.0,POINT (-122.3499053 47.673887)
WBY1Z6C35H,King,Seattle,WA,98125.0,2017,BMW,I3,BEV,81.0,0.0,POINT (-122.304356 47.715668)
1G1FX6S01K,Thurston,Rainier,WA,98576.0,2019,CHEVROLET,BOLT EV,BEV,238.0,0.0,POINT (-122.6771414 46.8882415)
5LMYJ8XY5M,Snohomish,Marysville,WA,98271.0,2021,LINCOLN,AVIATOR,PHEV,21.0,0.0,POINT (-122.214081 48.102812)
WVWPR7AU1K,King,Seattle,WA,98116.0,2019,VOLKSWAGEN,E-GOLF,BEV,125.0,0.0,POINT (-122.395519 47.572137)
1FTVW3LK2R,King,Tukwila,WA,98188.0,2024,FORD,F-150,BEV,0.0,0.0,POINT (-122.271716 47.452837)
1FMCU0KZ3N,King,Federal Way,WA,98023.0,2022,FORD,ESCAPE,PHEV,38.0,0.0,POINT (-122.3581348 47.3097552)
YV4BR0DL6J,King,Kirkland,WA,98034.0,2018,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.2026532 47.7210518)
5LMTJ5DZ5N,Clark,Camas,WA,98607.0,2022,LINCOLN,CORSAIR,PHEV,28.0,0.0,POINT (-122.4220033 45.6092439)
YV4ED3UR9M,King,Seattle,WA,98125.0,2021,VOLVO,XC40,BEV,0.0,0.0,POINT (-122.304356 47.715668)
KMHE54L2XH,King,Seattle,WA,98133.0,2017,HYUNDAI,SONATA,PHEV,27.0,0.0,POINT (-122.342434 47.736655)
WA16AAGE2R,King,Seattle,WA,98144.0,2024,AUDI,Q8,BEV,0.0,0.0,POINT (-122.3016563 47.5858977)
WVWPP7AU5F,Kitsap,Bainbridge Island,WA,98110.0,2015,VOLKSWAGEN,E-GOLF,BEV,83.0,0.0,POINT (-122.5305071 47.6400595)
YSMFE3KA8R,King,Bellevue,WA,98004.0,2024,POLESTAR,PS2,BEV,0.0,0.0,POINT (-122.202397 47.619252)
5YJSA1E62R,King,Auburn,WA,98002.0,2024,TESLA,MODEL S,BEV,0.0,0.0,POINT (-122.2202561 47.3077398)
KNDJX3AE3J,King,Redmond,WA,98052.0,2018,KIA,SOUL EV,BEV,111.0,33950.0,POINT (-122.1207376 47.6705374)
LPSEG3KA7N,King,Kirkland,WA,98033.0,2022,POLESTAR,PS2,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
3C3CFFGE8J,King,Redmond,WA,98052.0,2018,FIAT,500,BEV,84.0,0.0,POINT (-122.1207376 47.6705374)
3FA6P0SU8J,King,Renton,WA,98056.0,2018,FORD,FUSION,PHEV,21.0,0.0,POINT (-122.1819876 47.5098889)
1N4BZ1CV7N,King,Kirkland,WA,98033.0,2022,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
KNDPYDDH0R,Thurston,Olympia,WA,98502.0,2024,KIA,SPORTAGE,PHEV,34.0,0.0,POINT (-122.943445 47.059252)
5YJSA1DP8D,King,Redmond,WA,98052.0,2013,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.1207376 47.6705374)
1G1FZ6S01N,King,Issaquah,WA,98027.0,2022,CHEVROLET,BOLT EUV,BEV,0.0,0.0,POINT (-122.0402383 47.5276876)
JTMABABAXP,Clark,Vancouver,WA,98664.0,2023,SUBARU,SOLTERRA,BEV,0.0,0.0,POINT (-122.575383 45.620105)
JTJAAAAB3P,King,Seattle,WA,98105.0,2023,LEXUS,RZ,BEV,0.0,0.0,POINT (-122.304212 47.664294)
1G1RC6S52J,King,Redmond,WA,98052.0,2018,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.1207376 47.6705374)
WVGGNPE28N,King,Seattle,WA,98146.0,2022,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.3551826 47.5000521)
5YJSA1CP1D,King,Bellevue,WA,98008.0,2013,TESLA,MODEL S,BEV,208.0,69900.0,POINT (-122.1197677 47.6103472)
YV4H600Z9N,Stevens,Nine Mile Falls,WA,99026.0,2022,VOLVO,XC90,PHEV,35.0,0.0,POINT (-117.6098695 47.8047804)
1V2WSPE86R,King,Redmond,WA,98052.0,2024,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.1207376 47.6705374)
YV4BC0PM7H,King,Seattle,WA,98109.0,2017,VOLVO,XC90,PHEV,14.0,0.0,POINT (-122.3441532 47.6305366)
3FMTK4SX6N,King,Kirkland,WA,98034.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
WMZ23BS02M,King,Seattle,WA,98125.0,2021,MINI,COUNTRYMAN,PHEV,17.0,0.0,POINT (-122.304356 47.715668)
3FMTK1SS8N,King,Kirkland,WA,98033.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
JTDACACU0R,Clark,Vancouver,WA,98662.0,2024,TOYOTA,PRIUS PRIME,PHEV,39.0,0.0,POINT (-122.579351 45.671668)
5YJXCAE44G,Clallam,Sequim,WA,98382.0,2016,TESLA,MODEL X,BEV,200.0,0.0,POINT (-123.1090862 48.0805816)
WA1F2AFY7M,King,Seattle,WA,98177.0,2021,AUDI,Q5 E,PHEV,18.0,0.0,POINT (-122.3691687 47.7403542)
5YJXCDE22H,King,Seattle,WA,98103.0,2017,TESLA,MODEL X,BEV,200.0,0.0,POINT (-122.3499053 47.673887)
KM8K23AG9L,King,Tukwila,WA,98168.0,2020,HYUNDAI,KONA,BEV,258.0,0.0,POINT (-122.297205 47.486649)
KNDRJDLH9N,King,Kirkland,WA,98034.0,2022,KIA,SORENTO,PHEV,32.0,0.0,POINT (-122.2026532 47.7210518)
KNDCS3LF7P,Thurston,Rochester,WA,98579.0,2023,KIA,NIRO,PHEV,33.0,0.0,POINT (-123.0498592 46.8153419)
KM8KM4AE3N,King,Seattle,WA,98104.0,2022,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.3276518 47.6018349)
3MW5P7J05N,King,Seattle,WA,98104.0,2022,BMW,330E,PHEV,22.0,0.0,POINT (-122.3276518 47.6018349)
KM8KMDDF6R,King,Seattle,WA,98102.0,2024,HYUNDAI,IONIQ 5,BEV,0.0,0.0,POINT (-122.3212726 47.6296532)
KNDC34LB8N,Clark,Vancouver,WA,98682.0,2022,KIA,EV6,BEV,0.0,0.0,POINT (-122.5286031 45.6686601)
3FMTK4SE5P,King,Redmond,WA,98052.0,2023,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.1207376 47.6705374)
YV4BR0DM2L,King,Auburn,WA,98092.0,2020,VOLVO,XC60,PHEV,19.0,0.0,POINT (-122.1550193 47.2884536)
7JRH60FD7S,King,Bellevue,WA,98007.0,2025,VOLVO,S60,PHEV,41.0,0.0,POINT (-122.1436732 47.6157551)
1N4CZ1CV6P,Kitsap,Poulsbo,WA,98370.0,2023,NISSAN,LEAF,BEV,0.0,0.0,POINT (-122.6368884 47.7469547)
JTMFB3FV6R,King,Bellevue,WA,98008.0,2024,TOYOTA,RAV4 PRIME,PHEV,42.0,0.0,POINT (-122.1197677 47.6103472)
WA1DCBGE0R,King,Kirkland,WA,98033.0,2024,AUDI,SQ8,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
WBY33AW04R,King,Kirkland,WA,98033.0,2024,BMW,I4,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
WVGGNPE25M,King,Seattle,WA,98103.0,2021,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.3499053 47.673887)
YSMFD3KA9R,King,Bellevue,WA,98005.0,2024,POLESTAR,PS2,BEV,0.0,0.0,POINT (-122.167394 47.614119)
1G1FW6S06J,King,Seattle,WA,98133.0,2018,CHEVROLET,BOLT EV,BEV,238.0,0.0,POINT (-122.342434 47.736655)
WP1AE2AY4K,Clark,Vancouver,WA,98684.0,2019,PORSCHE,CAYENNE,PHEV,13.0,0.0,POINT (-122.5241377 45.6278995)
JTMAAAAA3P,King,Kent,WA,98031.0,2023,TOYOTA,BZ4X,BEV,0.0,0.0,POINT (-122.201564 47.402358)
1G1FX6S03J,Snohomish,Granite Falls,WA,98252.0,2018,CHEVROLET,BOLT EV,BEV,238.0,0.0,POINT (-121.9450548 48.0763266)
KL8CK6S03F,Clark,Vancouver,WA,98683.0,2015,CHEVROLET,SPARK,BEV,82.0,0.0,POINT (-122.515805 45.604689)
1G1RD6E47F,Clark,Camas,WA,98607.0,2015,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.4220033 45.6092439)
1G1RC6S55J,King,Seattle,WA,98102.0,2018,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.3212726 47.6296532)
3C3CFFGE0G,King,Bellevue,WA,98007.0,2016,FIAT,500,BEV,84.0,0.0,POINT (-122.1436732 47.6157551)
KM8JFDA2XP,King,Kirkland,WA,98033.0,2023,HYUNDAI,TUCSON,PHEV,33.0,0.0,POINT (-122.1925969 47.676241)
YV4BR0DM0J,King,Seattle,WA,98125.0,2018,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.304356 47.715668)
5YJSA1H18F,King,Kirkland,WA,98033.0,2015,TESLA,MODEL S,BEV,208.0,0.0,POINT (-122.1925969 47.676241)
WP0CD2Y19P,King,Bellevue,WA,98004.0,2023,PORSCHE,TAYCAN,BEV,0.0,0.0,POINT (-122.202397 47.619252)
WP0AC2Y1XL,King,Bellevue,WA,98008.0,2020,PORSCHE,TAYCAN,BEV,192.0,0.0,POINT (-122.1197677 47.6103472)
3FMTK4SX0N,Cowlitz,Longview,WA,98632.0,2022,FORD,MUSTANG MACH-E,BEV,0.0,0.0,POINT (-122.973463 46.15445)
1V2GNPE87P,King,Seattle,WA,98177.0,2023,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.3691687 47.7403542)
KM8K33AG7P,King,Kirkland,WA,98034.0,2023,HYUNDAI,KONA ELECTRIC,BEV,0.0,0.0,POINT (-122.2026532 47.7210518)
LYVBR0DLXK,King,Kirkland,WA,98034.0,2019,VOLVO,XC60,PHEV,17.0,52900.0,POINT (-122.2026532 47.7210518)
WP1AE2A23H,King,Federal Way,WA,98003.0,2017,PORSCHE,CAYENNE,PHEV,14.0,0.0,POINT (-122.318442 47.315173)
WVWKP7AU2F,King,Seattle,WA,98112.0,2015,VOLKSWAGEN,E-GOLF,BEV,83.0,0.0,POINT (-122.300312 47.629782)
WAUUPBFFXG,King,Seattle,WA,98112.0,2016,AUDI,A3,PHEV,16.0,0.0,POINT (-122.300312 47.629782)
KL8CK6S04G,Clark,Vancouver,WA,98685.0,2016,CHEVROLET,SPARK,BEV,82.0,0.0,POINT (-122.688741 45.711311)
YV4BC0PL5H,King,Renton,WA,98055.0,2017,VOLVO,XC90,PHEV,14.0,0.0,POINT (-122.2003346 47.4487206)
3C3CFFGE3E,King,Renton,WA,98056.0,2014,FIAT,500,BEV,87.0,0.0,POINT (-122.1819876 47.5098889)
KM8JBDA29P,King,Shoreline,WA,98177.0,2023,HYUNDAI,TUCSON,PHEV,33.0,0.0,POINT (-122.3691687 47.7403542)
1G1RD6S56J,King,Kent,WA,98031.0,2018,CHEVROLET,VOLT,PHEV,53.0,0.0,POINT (-122.201564 47.402358)
WA1H2BFZ9N,King,Seattle,WA,98146.0,2022,AUDI,Q4,BEV,0.0,0.0,POINT (-122.3551826 47.5000521)
1G1RA6E47E,Thurston,Tenino,WA,98589.0,2014,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.8527509 46.857663)
5YJSA1E28J,King,Sammamish,WA,98075.0,2018,TESLA,MODEL S,BEV,249.0,0.0,POINT (-122.0181135 47.5880568)
KNDJP3AE4J,Clark,Vancouver,WA,98683.0,2018,KIA,SOUL EV,BEV,111.0,33950.0,POINT (-122.515805 45.604689)
2C4RC1S79N,King,Maple Valley,WA,98038.0,2022,CHRYSLER,PACIFICA,PHEV,32.0,0.0,POINT (-122.0310296 47.3861675)
7SAXCAE57R,King,Kent,WA,98031.0,2024,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.201564 47.402358)
4JGDM2EB0R,King,Bothell,WA,98011.0,2024,MERCEDES-BENZ,EQS-CLASS SUV,BEV,0.0,0.0,POINT (-122.201408 47.754528)
YV4BC0PK8G,King,Seattle,WA,98122.0,2016,VOLVO,XC90,PHEV,13.0,0.0,POINT (-122.3128637 47.6104992)
JM3KKDHA3R,Yakima,Yakima,WA,98902.0,2024,MAZDA,CX-90,PHEV,26.0,0.0,POINT (-120.530331 46.59534)
1GC10VEL1R,Thurston,Olympia,WA,98501.0,2024,CHEVROLET,SILVERADO EV,BEV,0.0,0.0,POINT (-122.8733203 47.0133209)
5YJSA1E63R,Clark,Brush Prairie,WA,98606.0,2024,TESLA,MODEL S,BEV,0.0,0.0,POINT (-122.4767202 45.7381698)
1FMCU0KZXN,King,Enumclaw,WA,98022.0,2022,FORD,ESCAPE,PHEV,38.0,0.0,POINT (-121.984383 47.2119951)
KMHC75LD4K,King,Redmond,WA,98052.0,2019,HYUNDAI,IONIQ,PHEV,29.0,0.0,POINT (-122.1207376 47.6705374)
1GYKPPRK8R,Clark,Camas,WA,98607.0,2024,CADILLAC,LYRIQ,BEV,0.0,0.0,POINT (-122.4220033 45.6092439)
5NMMCET18R,King,Kirkland,WA,98033.0,2024,GENESIS,GV70,BEV,0.0,0.0,POINT (-122.1925969 47.676241)
4JGFB4GB2R,King,Bellevue,WA,98005.0,2024,MERCEDES-BENZ,GLE-CLASS,PHEV,48.0,0.0,POINT (-122.167394 47.614119)
YV4BR0CL3K,King,Shoreline,WA,98177.0,2019,VOLVO,XC90,PHEV,17.0,0.0,POINT (-122.3691687 47.7403542)
KL8CL6S05F,Kitsap,Bainbridge Island,WA,98110.0,2015,CHEVROLET,SPARK,BEV,82.0,0.0,POINT (-122.5305071 47.6400595)
KM8K33AG5M,Clark,Vancouver,WA,98660.0,2021,HYUNDAI,KONA ELECTRIC,BEV,0.0,0.0,POINT (-122.6789987 45.6365338)
WBY33AW00R,King,Redmond,WA,98052.0,2024,BMW,I4,BEV,0.0,0.0,POINT (-122.1207376 47.6705374)
5YJ3E1EC9L,King,Redmond,WA,98052.0,2020,TESLA,MODEL 3,BEV,308.0,0.0,POINT (-122.1207376 47.6705374)
5YJYGDED8M,King,Covington,WA,98042.0,2021,TESLA,MODEL Y,BEV,0.0,0.0,POINT (-122.1145138 47.3581107)
KMHC85LJ3M,Thurston,Olympia,WA,98501.0,2021,HYUNDAI,IONIQ,BEV,0.0,0.0,POINT (-122.8733203 47.0133209)
7SAXCDE54N,Clark,Vancouver,WA,98662.0,2022,TESLA,MODEL X,BEV,0.0,0.0,POINT (-122.579351 45.671668)
5YJSA1E51R,Kitsap,Bainbridge Island,WA,98110.0,2024,TESLA,MODEL S,BEV,0.0,0.0,POINT (-122.5305071 47.6400595)
WVGGNPE26N,King,Newcastle,WA,98056.0,2022,VOLKSWAGEN,ID.4,BEV,0.0,0.0,POINT (-122.1819876 47.5098889)
2C4RC1N7XH,Kitsap,Bainbridge Island,WA,98110.0,2017,CHRYSLER,PACIFICA,PHEV,33.0,0.0,POINT (-122.5305071 47.6400595)
1FADP5EU9H,King,Issaquah,WA,98027.0,2017,FORD,C-MAX,PHEV,20.0,0.0,POINT (-122.0402383 47.5276876)
JTMCB3FV8N,King,Seattle,WA,98146.0,2022,TOYOTA,RAV4 PRIME,PHEV,42.0,0.0,POINT (-122.3551826 47.5000521)
JN1BF0BA1P,King,Seattle,WA,98115.0,2023,NISSAN,ARIYA,BEV,0.0,0.0,POINT (-122.3008235 47.6862671)
1G1RH6E48E,Clark,Camas,WA,98607.0,2014,CHEVROLET,VOLT,PHEV,38.0,0.0,POINT (-122.4220033 45.6092439)
SALWR4RY6M,King,Redmond,WA,98052.0,2021,LAND ROVER,RANGE ROVER SPORT,PHEV,19.0,0.0,POINT (-122.1207376 47.6705374)
WAUTPBFF6J,King,Kirkland,WA,98033.0,2018,AUDI,A3,PHEV,16.0,0.0,POINT (-122.1925969 47.676241)
JF2GTDNC8K,King,Seattle,WA,98102.0,2019,SUBARU,CROSSTREK,PHEV,17.0,34995.0,POINT (-122.3212726 47.6296532)
WA1DAAGE3R,King,Seattle,WA,98107.0,2024,AUDI,Q8,BEV,0.0,0.0,POINT (-122.3788863 47.6702397)
WP1BE2AYXL,King,Seattle,WA,98177.0,2020,PORSCHE,CAYENNE,PHEV,14.0,0.0,POINT (-122.3691687 47.7403542)
